"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06"
"Tracy","CA","Stockton","San Joaquin",122,,,,,,,,,,,,1795,1750,1750,1750,1772.5,1750,1750,1750,1750,1749.5,1772.5,1780,1800,1800,1795,1850,1850,1850,1845,1800,1800,1800,1835,1795,1800,1850,1850,1895,1900,1895,1900,1895,1895,1875,1895,1895,1900,1900,1900,1900,1895,1925,2050,2000,1900,1947.5,1900,1900,1950,2050,2099,2050,2075,2100,2000,2100,2195,2100,2100,2100,2100,2197,2199,2200,2200,2259
"Murrieta","CA","Riverside","Riverside",123,,,,,,,,,,,,1897.5,1800,1885,1975,1975,1850,1895,1950,1925,1895,1950,1950,1900,1895,1895,1900,1900,1900,1900,1850,1850,1850,1850,1895,1895,1895,1895,1895,1900,1995,1950,1900,1900,1899,1895,1850,1895,1895,1875,1899.5,1962.5,1950,1990,1900,1954.5,1900,1912.5,1900,1937.5,1950,1950,1998,2000,1995,2050,2050,1999,1995,2070,2095,2000,2000,2050,2000,2095,2150
"Cambridge","MA","Boston","Middlesex",124,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3850,3600,3500,3500,3975,3897.5,3800,3600,4000,3800,4000,4000,3900,4000,3800,3800,3800,3897.5,3975,3987.5,3850,3900,3925,3950,3950,3950,3900,3962.5,4000,3900,3800,3800,3750,3800,3950,4000,4000,4000,4000,4000,3900,3800,3600,3500,3500,3600,3950,4000,4240,4390,4100
"Sparks","NV","Reno","Washoe",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1595,1450,1450,1350,1372.5,1397,1425,1497.5,1450,1395,1400,1495,1495,1497.5,1500,1572.5,1625,1600,1575,1425,1497.5,1495,1450,1450,1475,1600,1550,1499,1600,1600,1575,1550,1550,1625,1695,1600,1600,1672.5,1595,1625,1650,1672.5,1750,1750,1795,1772.5,1750,1795,1795
"College Station","TX","College Station","Brazos",126,,,,,,,,,,,,,,,,1600,1600,1595,1437.5,1400,1195,1295,1195,1400,1596,1600,1600,1567.5,1575,1500,1482.5,1400,1400,1500,1500,1540,1600,1600,1550,1600,1550,1500,1500,1500,1500,1600,1600,1750,1675,1650,1647.5,1600,1600,1600,1600,1600,1710,1795,1800,1700,1750,1695,1700,1750,1775,1800,1600,1600,1650,1900,2000,1900,1850,1850,1700,1750,1850
"Springfield","VA","Washington","Fairfax",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.5,2500,2572.5,2500,2485,2400,2299,2325,2350,2437.5,2500,2500,2600,2600,2550,2500,2400,2400,2400,2398.5,2550,2550,2595,2597.5,2675,2650,2685,2572.5,2550,2500,2500,2597.5,2500,2550,2450,2595
"Stone Mountain","GA","Atlanta","Dekalb",128,,,,,,,,,,,,,,,,,1200,1195,1195,1197.5,1200,1200,1200,1200,1200,1195,1250,1150,1100,1100,1150,1100,1097.5,1050,1092.5,1100,1150,1150,1150,1150,1150,1150,1175,1150,1175,1150,1150,1200,1150,1150,1150,1175,1175,1175,1195,1200,1195,1150,1100,1195,1200,1200,1200,1200,1200,1175,1200,1200,1250,1232.5,1250,1250,1200,1200,1250,1250,1350
"Carlsbad","CA","San Diego","San Diego",129,,,,,,,,,,,,,,,,,3500,3200,3200,2850,3200,3150,3350,3297.5,3200,3050,2900,3129,3200,3247.5,3147.5,3325,3150,3100,2950,3125,3150,3325,3375,3300,3547.5,3300,3250,3375,3272.5,3200,3450,3397.5,3397.5,3400,3400,3350,3400,3447.5,3400,3350,3500,3300,3400,3450,3347.5,3347.5,3500,3620,3590,3447.5,3400,3495,3450,3495,3300,3795,3947.5,3647.5,3672.5,3575,3672.5
"Saint Augustine","FL","Jacksonville","Saint Johns",130,,,,,,,,,,,,,1825,1925,1900,1872.5,1875,1600,1595,1695,1800,1712.5,1750,1795,2000,1974.5,1897.5,1850,1900,1900,1850,1795,1700,1800,1795,1800,1800,1787.5,1800,1675,1695,1825,1785,1812.5,1850,1800,1722.5,1722.5,1700,1745,1775,1800,1850,1847.5,1825,1822.5,1950,1895,1795,1797.5,1685,1695,1750,1795,1800,1825,1850,1900,1800,1797.5,1775,1775,1800,1751,1775.5,1797.5,1799
"West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2100,2100,1950,1799.5,1875,1950,1985,2097.5,2100,2100,2100,2175,2100,2100,2150,2200,2247.5,2350,2400,2599,2549.5,2400,2400,2400,2195,2195,2295,2222.5,2245
"Columbia","MO","Columbia","Boone",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080,887.5,920,920,950,1000,975,1050,1050,937.5,960,897.5,900,925,860
"Jacksonville","NC","Jacksonville","Onslow",133,,,,,,,,,,,,,,1250,1250,1200,1200,1250,1250,1272.5,1200,1200,1185,1150,1100,1150,1200,1250,1250,1250,1200,1200,1199,1150,1100,1100,1100,1125,1160,1200,1200,1195,1162.5,1137.5,1150,1100,1100,1100,1095,1095,1112.5,1200,1200,1200,1200,1200,1175,1100,1125,1100,1100,1150,1195,1200,1200,1175,1175,1125,1100,1100,1100,1100,1095,1100,1150,1200,1175
"Orange Park","FL","Jacksonville","Clay",134,,,,,,,,,,,,,,,,,,,,1200,1200,1295,1295,1350,1395,1350,1275,1400,1400,1350,1337.5,1350,1350,1350,1350,1337.5,1372.5,1395,1350,1350,1325,1387.5,1362.5,1395,1375,1362.5,1375,1362.5,1350,1350,1350,1375,1395,1425,1400,1395,1350,1425,1399.5,1400,1495,1412.5,1400,1485,1495,1450,1400,1400,1425,1395,1400,1400,1470,1495,1575,1575,1449.5
"Newton","MA","Boston","Middlesex",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3500,3500,3500,3600,3500,3500,3500,3500,3500,3500,3500,3550,3600,3650
"Riverview","FL","Tampa","Hillsborough",136,,,,,,,,,,,,,1475,1400,1500,1500,1472.5,1450,1400,1400,1400,1350,1315,1350,1350,1350,1372.5,1350,1450,1450,1395,1417.5,1425,1400,1400,1485,1462.5,1450,1500,1500,1550,1500,1500,1495,1495,1475,1475,1425,1425,1425,1450,1500,1500,1500,1500,1500,1495,1475,1482.5,1475,1465,1450,1497.5,1500,1500,1500,1500,1495,1500,1500,1495,1500,1525,1525,1500,1500,1550
"Indio","CA","Riverside","Riverside",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775,1700,1850,1900,1897.5,1800,1975,1975,2097.5,2000,1975,1950,1950,1800,1850,1825,1950,1950,1950,1997.5,2175,2000,1900,1862.5,1947.5,1850,1850,1995,2050,1962.5,2025,2200,2300,2300,2150,2200,2200,1950,2100,2100,2100,2197.5,2500,2600,2500,2200,2550,2300,2200,2000
"Plantation","FL","Miami-Fort Lauderdale","Broward",138,,,,,,,,,,,,,2600,2682.5,2657.5,2682.5,2600,2500,2500,2500,2600,2500,2500,2500,2500,2600,2600,2600,2682,2625,2600,2600,2600,2600,2600,2550,2500,2500,2500,2500,2600,2632.5,2700,2700,2600,2600,2600,2525,2600,2645,2660,2800,2750,2750,2650,2600,2499.5,2600,2550,2600,2600,2600,2500,2500,2600,2625,2800,2600,2737.5,2625,2700,2700,2700,2750,2615,2685,2650
"Lithonia","GA","Atlanta","Dekalb",139,,,,,,,,,,,,,,,,,1100,1100,1100,1050,1100,1200,1100,1050,1050,1050,1050,1050,1100,1097,1095,1050,1000,1100,1100,1100,1100,1100,1100,1100,1095,1095,1100,1100,1100,1100,1097.5,1050,1050,1050,1050,1100,1095,1105,1100,1100,1085,1097.5,1150,1100,1100,1150,1100,1177.5,1100,1137.5,1100,1150,1200,1150,1172.5,1150,1150,1150,1170,1150,1175
"McDonough","GA","Atlanta","Henry",140,,,,,,,,,,,,,,,,,,,,1300,1200,1250,1297.5,1200,1250,1295,1200,1200,1200,1320,1397.5,1200,1200,1200,1200,1245,1250,1275,1300,1295,1300,1300,1300,1277.5,1262.5,1295,1292.5,1250,1250,1250,1250,1250,1300,1297.5,1325,1250,1275,1250,1250,1250,1250,1300,1325,1375,1331,1375,1383,1375,1350,1365,1370,1357.5,1325,1370,1350,1350,1387.5
"Allen","TX","Dallas-Fort Worth","Collin",141,,,,,,,,,,,,,,,,,,,,,,,,1850,1772.5,1750,1700,1762.5,1825,1870,1795,1750,1800,1795,1850,1750,1800,1795,1895,1812.5,1890,1924.5,1969.5,1850,1900,1920,1950,1945,1922.5,1897.5,1895,1995,1972.5,1900,1885,1895,1899.5,1950,1950,1972.5,1900,1950,1995,2195,2095,1995,2000,2000,1995,1995,1925,1995,1997.5,1950,2047.5,1995,2195
"Edmond","OK","Oklahoma City","Oklahoma",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.5,1845,1797.5,1795,1872.5,1995,2100,1822.5,1845,1795,1895,1842.5,1795,1795,1750,1750,1770,1750,1785,1750,1800,1800,1795,1772.5,1695,1695,1785,1860,1795,1695,1775,1795,1795,1785,1695,1695,1670,1695,1695,1692.5,1600,1795
"Williamsburg","VA","Virginia Beach","James City",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1975,2000,2000,2000,2000,2000,1962.5,2000,2000,2097.5,1995,1897.5,1950,1995,1975,2000,2000
"Kennesaw","GA","Atlanta","Cobb",144,,,,,,,,,,,,,1500,1500,1525,1525,1500,1500,1500,1395,1385,1500,1475,1350,1350,1400,1450,1450,1525,1450,1472.5,1450,1400,1395,1400,1450,1400,1400,1462.5,1492.5,1505,1495,1450,1495,1500,1500,1495,1495,1495,1495,1495,1450,1550,1592.5,1572.5,1497.5,1500,1450,1495,1590,1575,1595,1572.5,1500,1600,1600,1669,1669,1600,1599,1579,1595,1525,1550,1597.5,1650,1600
"Boulder","CO","Boulder","Boulder",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3245,3200,3200,3186,3000,2900,2950,2800,2700,2750,2650,2975,3225,3200,2995,3250,3340,3173,2950,2895,2922.5,2650,2700,2997,3500,3600,3600,3600,3580,3580,3250
"Apopka","FL","Orlando","Orange",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1695,1595,1495,1400,1425,1437.5,1575,1575,1497.5,1550,1599,1550,1500,1595,1572.5,1550,1500,1500,1512.5,1500,1499.5,1595,1595,1550,1550,1600,1525,1525,1525,1542.5,1535,1557.5,1595,1600,1662.5,1695,1597.5,1597.5,1596.5,1625,1597.5,1647.5,1650,1695,1600,1637.5,1600
"San Tan Valley","AZ","Phoenix","Pinal",147,,,,,,,,,,,,,,,,1050,995,995,982.5,950,950,975,950,950,950,995,995,992.5,995,995,950,995,950,950,962.5,995,950,950,975,995,995,995,975,950,975,950,950,945,900,950,950,975,975,995,995,1000,995,995,995,995,975,995,995,1005,1050,1072.5,1075,1085,1050,1050,1050,1050,1050,1050,1125,1150,1172.5
"Suffolk","VA","Virginia Beach","Suffolk City",148,,,,,,,,,,,,,1800,1795,1797.5,1800,1795,1795,1795,1795,1775,1762.5,1795,1795,1795,1795,1725,1762.5,1795,1762.5,1735,1750,1750,1797.5,1795,1795,1795,1800,1795,1795,1795,1780,1750,1700,1800,1750,1750,1750,1750,1767.5,1750,1750,1795,1795,1785,1795,1750,1750,1750,1750,1750,1685,1700,1795,1800,1795,1795,1750,1750,1737.5,1750,1750,1750,1750,1785,1795,1785
"Acworth","GA","Atlanta","Cobb",149,,,,,,,,,,,,,,,,,1500,1462.5,1462.5,1400,1400,1450,1400,1400,1397.5,1350,1400,1350,1400,1385,1400,1400,1400,1400,1400,1500,1450,1400,1400,1400,1450,1470,1450,1595,1500,1500,1495,1500,1500,1497.5,1495,1500,1500,1472.5,1495,1500,1550,1495,1450,1439.5,1480,1525,1562.5,1562.5,1500,1595,1577,1575,1580,1575,1595,1590,1550,1550,1585,1525,1595
"Woodstock","GA","Atlanta","Cherokee",150,,,,,,,,,,,,,,,,,1700,1495,1500,1495,1495,1495,1450,1497.5,1497.5,1425,1500,1400,1572.5,1462.5,1500,1450,1500,1500,1400,1495,1474.5,1500,1449.5,1400,1550,1550,1511.5,1559,1497.5,1497.5,1495,1495,1450,1450,1450,1500,1575,1600,1595,1595,1595,1597,1634,1619,1607,1637,1650,1609,1650,1650,1650,1650,1659.5,1600,1650,1650,1635,1650,1650,1650,1700
"Thousand Oaks","CA","Ventura","Ventura",151,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2995,3000,3100,2997.5,2925,2972.5,2897.5,2870,2850,2800,2950,3000,3000,3000,3000,2992.5,3100,3150,3200,3000,3000,3000,3000,3000,3100,3000,3300,3000,3300,3200,3000,3300,3300,3100,3050,3172.5,3397.5,3300,3400,3550,3500,3450,3197.5,3105.5,3250,3300,3300,3250,3250,3637.5,3489
"Somerville","MA","Boston","Middlesex",152,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,2875,3000,3000,2800,2750,2600,2800,2675,2725,2700,3000,3000,3050,3100,3100,3000,3000,2987.5,2825,2800,2800,2875,3000,3200,3200,3262.5,3300,3200,3200,3100,3000,3000,2950,3000,3200,3300,3350,3400,3450,3250,3200,3200,3200,3150,3200,3200,3500,3600,3600,3625
"Kendall","FL","Miami-Fort Lauderdale","Miami-Dade",153,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,2700,2600,2900,2700,2500,2575,2774,2799,2750,2775,2725,2700,2700,2700,2900,2800,2700,2600,2400,2400,2500,2500,2700,2700,2700,2700,2850,2750,2700,2600,2749,2900,2775,2700,2700,2825,2800,2825,2800,2895,2895,2872.5,2850,2800,3100,3200,2950,2925,2925,2700,2700,2700
"Stafford","VA","Washington","Stafford",154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1950,2000,2127.5,2000,2100,2075,2075,2000,1962.5,1900,1995,2055,2100,2100,2100,2100,2100,2097.5,2095,2000,2000,2000,2000,2100,2175,2200,2200,2200,2125,2037.5,2000,2000,2050,2125,2100,2100,2100,2125,2200
"Canton","GA","Atlanta","Cherokee",155,,,,,,,,,,,,,,,,,1500,1500,1500,1562.5,1500,1500,1462.5,1475,1495,1475,1462.5,1500,1500,1497.5,1525,1475,1482.5,1497.5,1490,1400,1450,1425,1400,1400,1475,1475,1475,1475,1460,1400,1400,1395,1400,1450,1437.5,1450,1400,1425,1475,1450,1475,1495,1492.5,1492.5,1495,1475,1500,1500,1500,1550,1600,1525,1500,1499.5,1495,1481,1481,1500,1595,1555,1500
"Brandon","FL","Tampa","Hillsborough",156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1395,1450,1450,1500,1575,1575,1500,1475,1475,1500,1450,1495,1495,1495,1485,1485,1495,1495,1512.5,1535,1595,1595,1585,1550,1545,1500,1472.5,1525,1540,1576.5,1525,1600,1655,1595,1545,1545,1575,1650,1625,1597,1625,1584.5,1599,1650
"Avondale","AZ","Phoenix","Maricopa",157,,,,,,,,,,,,1095,1095,1085,1050,1095,1095,1050,1075,1072.5,1000,1000,995,999,1050,1075,1075,1050,1080,1050,1035,1025,1025,1050,1050,1000,1000,1000,1050,1095,1050,1050,1095,1050,1050,1050,1050,1050,1025,1025,1035,1075,1077.5,1075,1062.5,1095,1050,1050,1070,1095,1100,1100,1100,1100,1112.5,1195,1137.5,1100,1100,1100,1125,1137.5,1157.5,1172.5,1125,1100,1195
"Tomball","TX","Houston","Harris",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1775,1800,1800,1800,1850,1750,1800,1800,1775,1800,1750,1787.5,1725,1750,1875,1950,1895,1817.5,1850,1925,1950,1825,1800,1800,1900,2000,1972.5,1950
"The Woodlands","TX","Houston","Montgomery",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.5,2575,2650,2762.5,2800,2712.5,2625,2500,2587.5,2650,2600,2500,2425,2400,2400,2425,2550,2600,2500,2500,2500,2600,2750,2700,2600,2595,2550,2500,2600,2600,2500,2400,2500,2500,2500,2475,2400,2550,2499.5
"Weston","FL","Miami-Fort Lauderdale","Broward",160,,,,,,,,,,,,2600,2600,2600,2650,2700,2700,2780,2750,2700,2700,2700,2700,2700,2600,2600,2700,2750,2725,2775,2700,2700,2790,2700,2700,2600,2600,2700,2700,2800,2797.5,2800,2850,2900,2850,2800,2825,2800,2800,2800,2800,2850,2900,3000,2950,2900,2900,2987.5,3000,3000,3100,3000,3025,3150,3000,3100,3175,3100,3075,3100,3100,3150,3000,3000,2995,3100,3000
"Chino Hills","CA","Riverside","San Bernardino",161,,,,,,,,,,,,,,,,,,,,,,,,,2200,2325,2162.5,2349.5,2350,2397.5,2400,2350,2350,2350,2325,2350,2400,2500,2497.5,2500,2450,2400,2425,2500,2400,2350,2350,2450,2400,2400,2400,2400,2350,2400,2500,2500,2495,2450,2472.5,2425,2400,2500,2500,2495,2500,2450,2525,2599.5,2650,2500,2600,2550,2500,2500,2600,2650,2800
"Manhattan","KS","Manhattan","Riley",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480,1250,1200,1200,1250,1200,1200,1250,1450,1350,1250,1250,1300,1375,1400,1400,1275,1250,1300,1272.5,1225,1210,1275,1320,1400,1400,1400,1400,1385,1350,1350,1250,1200,1200,1400,1400,1400,1400,1300,1300,1300,1300
"Snellville","GA","Atlanta","Gwinnett",163,,,,,,,,,,,,,,,,,1300,1225,1195,1200,1300,1300,1200,1200,1300,1300,1287.5,1200,1250,1200,1250,1200,1200,1250,1200,1200,1250,1250,1250,1250,1250,1250,1295,1300,1315,1275,1275,1250,1250,1250,1250,1295,1300,1325,1300,1300,1300,1300,1357.5,1347.5,1346,1375,1395,1400,1397,1400,1400,1350,1350,1325,1350,1350,1382.5,1395,1415,1395,1474.5
"Greenwich","CT","Stamford","Fairfield",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800,6650,7000,7900,7950,7100,7500,6900,6800,5950,5987.5,6500,6500,6250,6450,6250,6500,6500,6800,7500,7125,6800,6800,7500,7250,7700,7750,8125,7650,8000,6850,6700,6725,6600,6500,5975,6000,5950,6000,5975,6875,6500
"Kissimmee","FL","Orlando","Osceola",165,,,,,,,,,,,,,1275,1283,1258,1200,1250,1250,1250,1295,1295,1250,1250,1250,1200,1200,1275,1300,1350,1350,1400,1397.5,1397.5,1350,1350,1350,1400,1450,1547.5,1492.5,1450,1450,1450,1500,1495,1475,1500,1495,1450,1450,1425,1595,1599.5,1500,1367.5,1400,1400,1395,1395,1395,1400,1485,1450,1450,1495,1495,1497.5,1450,1462.5,1500,1495,1475,1472,1500,1525,1500,1500
"Medford","MA","Boston","Middlesex",166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2400,2400,2500,2600,2650,2650,2600,2675,2700,2800,2800,2600,2600,2600,2600,2600,2400,2400,2500,2300,2600,2700,2800,2800,2800,2800,2800,2700,2650,2525,2550,2675,2750,2800,2900,3000,2850,2800,2800,2800,2800,2800,3000,3000,2950,3000,3100,3200
"Eastvale","CA","Riverside","Riverside",167,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2300,2300,2325,2300,2300,2300,2300,2350,2325,2300,2300,2300,2295,2265,2300,2300,2300,2350,2300,2300,2300,2300,2300,2300,2300,2350,2400,2350,2300,2320,2300,2300,2300,2390,2350,2400,2397.5,2400,2450,2400,2400,2400,2400,2400,2450,2400,2450,2450,2450,2450
"Valrico","FL","Tampa","Hillsborough",168,,,,,,,,,,,,,,1650,1595,1550,1525,1695,1600,1600,1600,1600,1600,1595,1590,1600,1600,1600,1622.5,1600,1500,1500,1525,1500,1600,1650,1700,1772.5,1797.5,1750,1750,1750,1700,1675,1685,1700,1700,1750,1700,1700,1695,1750,1700,1700,1750,1775,1700,1700,1675,1637.5,1650,1650,1675,1742.5,1757.5,1750,1700,1750,1695,1700,1700,1800,1800,1795,1795,1837.5,1767.5
"Atascocita","TX","Houston","Harris",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780,1637.5,1620,1600,1612.5,1600,1700,1750,1595,1595,1600,1600,1650,1729,1750,1750,1724.5,1700,1700,1699.5,1775,1745,1750,1750,1750,1750,1799,1995,1739.5,1729
"The Hammocks","FL","Miami-Fort Lauderdale","Miami-Dade",170,,,,,,,,,,,,,,,,,2200,2025,2100,2200,2200,2200,2150,2200,2200,2200,2175,2175,2100,2175,2200,2200,2200,2200,2200,2200,2200,2300,2300,2250,2300,2335,2350,2300,2300,2299,2200,2268,2250,2200,2200,2200,2200,2200,2250,2300,2300,2275,2300,2300,2227.5,2250,2400,2300,2350,2300,2242.5,2350,2400,2400,2400,2400,2400,2400,2400,2495,2487.5
"Spring","TX","Houston","Harris",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525,1500,1525,1450,1400,1500,1650,1500,1500,1525,1600,1570,1550,1625,1650,1550,1525,1525,1550,1500,1500,1600,1670,1600,1650,1625,1600,1625,1650,1650,1650,1625,1649.5,1650,1700,1650,1675,1650,1650,1625,1650,1650,1650,1650,1662.5,1695,1725,1672
"Brookline","MA","Boston","Norfolk",172,,,,,,,,,,,,,,3100,3095,3000,3000,3100,3000,3000,3000,3250,3250,3400,3300,3400,3400,3500,3325,3399,3350,3400,3500,3600,3650,3650,3550,3500,3600,3600,3600,3600,3600,3600,3547.5,3699,3700,3799,3800,3800,3900,3800,3800,3800,3800,3700,3600,3800,3900,3950,3950,3900,3900,3950,3900,3850,3800,3600,3600,3800,4000,4200,4100,4000,4000,3900,3900
"Homestead","FL","Miami-Fort Lauderdale","Miami-Dade",173,,,,,,,,,,,,1400,1395,1600,1600,1550,1425,1450,1500,1450,1500,1500,1450,1472.5,1425,1450,1425,1425,1450,1425,1350,1450,1450,1500,1500,1525,1550,1550,1600,1550,1550,1612.5,1567.5,1550,1550,1600,1600,1600,1550,1550,1500,1500,1550,1600,1600,1587.5,1525,1600,1650,1600,1562.5,1600,1600,1650,1597.5,1572.5,1700,1650,1600,1625,1700,1712.5,1775,1800,1799,1799,1800
"Mc Lean","VA","Washington","Fairfax",174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575,3500,3600,3700,3895,3600,3600,3800,3600,3600,3650,3500,3550,3850,3750,3925,3850,3850,3725,3625,3575,3600,3800,3750,3850,3600,3650,3675,3650,3600,3550,3600,3500,3600,3500,3500,3650,3800
"Wellington","FL","Miami-Fort Lauderdale","Palm Beach",175,,,,,,,,,,,,,,,,2500,2500,2447.5,2500,2400,2399,2425,2450,2375,2437.5,2300,2275,2225,2400,2395,2400,2450,2500,2500,2750,2525,2424.5,2275,2300,2250,2300,2387.5,2300,2437.5,2425,2450,2495,2377.5,2350,2350,2350,2365,2350,2350,2425,2400,2400,2450,2600,2450,2375,2500,2550,2530,2600,2650,2725,2880,2895,3050,3000,2600,2572.5,2625,2595,2550,2550
"Johns Creek","GA","Atlanta","Fulton",176,,,,,,,,,,,,,,,,2000,2000,1895,1950,1850,1900,1850,1800,1850,1825,1875,1920,1890,1850,1900,1950,1800,1800,1872.5,1862.5,1875,1850,1800,1850,1850,2000,2095,1950,2000,1950,1800,1925,1887.5,1995,1995,1950,2000,2000,1950,2000,1950,1925,1895,2000,2000,1900,1950,2000,2000,2050,2100,2000,2062.5,2062.5,2100,2100,2000,1950,2050,2200,2000,2050
"Doral","FL","Miami-Fort Lauderdale","Miami-Dade",177,,,,,,,,,,,,2500,2500,2500,2550,2500,2600,2600,2600,2500,2500,2500,2500,2600,2600,2650,2672.5,2700,2700,2700,2595,2590,2600,2600,2700,2590,2550,2600,2700,2800,2725,2700,2700,2600,2650,2600,2650,2650,2600,2600,2590,2650,2750,2800,2750,2750,2750,2700,2700,2700,2775,2800,2800,2850,2950,2850,2900,2950,3000,2900,2900,2900,2900,2900,2900,3000,2884.5
"Charlottesville","VA","Charlottesville","Albemarle",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,1875,1800,1750,1800,1800,1750,1750,1862.5,1797.5,1795,1795,1795,1600,1500,1525,1545,1550,1645,1795,1872.5,1800,1795,1847.5,1800,1785,1800,1800,1645,1812.5,1997.5,1995,1995,1985,1900,2000,1975,1897.5,1698.5,1900,2000,1900,1900,1917.5
"Crestview","FL","Crestview-Fort Walton Beach-Destin","Okaloosa",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1345,1350,1350,1325,1395,1362.5,1372.5,1395,1350,1375,1350,1395,1395,1400,1400,1397.5,1425,1400,1372.5,1330.5,1375,1300,1350,1390,1395,1450,1500,1495
"Buford","GA","Atlanta","Gwinnett",180,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1350,1396.5,1400,1395,1300,1395,1350,1350,1397.5,1399,1400,1399,1350,1395,1410,1400,1400,1400,1412.5,1400,1400,1399,1395,1400,1425,1425,1400,1450,1400,1450,1450,1485,1495,1495,1512.5,1500,1550,1511,1518,1495,1500,1495,1523,1550,1530,1500,1575,1562.5,1515,1510
"Palm Beach Gardens","FL","Miami-Fort Lauderdale","Palm Beach",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3650,3700,3550,3400,3500,3400,3000,3350,3350,3475,3000,3250,3500
"Naples","FL","Naples","Collier",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4975,4200,4500,4247.5,4100,3997.5,4500,4550,5200,5000,5100,4700,4500,4850
"Little Elm","TX","Dallas-Fort Worth","Denton",183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1650,1650,1597,1600,1650,1600,1612.5,1600,1597.5,1600,1600,1595,1600,1650,1700,1650,1650,1695,1695,1700,1712.5,1750,1700,1737.5,1697.5,1750,1772.5,1835,1850,1850,1795,1737.5,1797.5,1850,1812.5,1850,1850,1975,1795
"Dacula","GA","Atlanta","Gwinnett",184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1300,1350,1300,1347.5,1350,1350,1350,1395,1350,1372.5,1350,1350,1357.5,1395,1362.5,1325,1350,1350,1350,1350,1350,1350,1395,1425,1425,1425,1432,1475,1475,1485.5,1479,1437.5,1475,1495,1542.5,1542.5,1477,1475,1495,1535,1575,1560,1500,1542.5,1535,1497.5
"Watertown","MA","Boston","Middlesex",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,2650,2700,2800,2800,2800,2500,2300,2200,2200,2200,2300,2422.5,2600,2700,2700,2700,2800,2800,2695,2650,2800,2800,3000,3150,3100,3000,3000
